timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323320786575616,1777323320.7865756,20:55:20.786,178.0,19.3421
1777323321807014912,1777323321.807015,20:55:21.807,178.0,39.8092
1777323322817496832,1777323322.8174968,20:55:22.817,178.0,50.301
1777323323813209856,1777323323.8132098,20:55:23.813,178.0,45.8323
1777323324811398656,1777323324.8113987,20:55:24.811,168.0,44.0067
1777323325794614272,1777323325.7946143,20:55:25.794,178.0,27.2312
1777323326818079232,1777323326.8180792,20:55:26.818,178.0,50.6933
1777323327790267136,1777323327.7902672,20:55:27.790,189.0,22.8131
1777323328797169664,1777323328.7971697,20:55:28.797,199.0,29.7844
1777323329789503488,1777323329.7895036,20:55:29.789,189.0,22.1135
1777323330801360640,1777323330.8013606,20:55:30.801,178.0,33.9641
1777323331805296896,1777323331.805297,20:55:31.805,168.0,38.0969
1777323332806567936,1777323332.806568,20:55:32.806,189.0,39.1803
1777323333798106368,1777323333.7981064,20:55:33.798,189.0,30.7168
1777323334795425024,1777323334.795425,20:55:34.795,168.0,27.9941
1777323335800492288,1777323335.8004923,20:55:35.800,189.0,33.1153
1777323336841881344,1777323336.8418813,20:55:36.841,147.0,74.4858
1777323337823342336,1777323337.8233423,20:55:37.823,147.0,55.9607
1777323338795016704,1777323338.7950168,20:55:38.795,168.0,27.623
1777323339813960704,1777323339.8139608,20:55:39.813,147.0,46.7609
1777323340815315456,1777323340.8153155,20:55:40.815,168.0,48.1219
1777323341798966272,1777323341.7989662,20:55:41.798,147.0,31.7734
1777323342794006016,1777323342.794006,20:55:42.794,189.0,26.5468
1777323343815162880,1777323343.815163,20:55:43.815,199.0,47.7713
1777323344791191808,1777323344.7911918,20:55:44.791,189.0,23.7909
1777323345805823488,1777323345.8058236,20:55:45.805,189.0,38.4272
1777323346795581184,1777323346.795581,20:55:46.795,189.0,28.2045
1777323347799027200,1777323347.7990272,20:55:47.799,178.0,31.6429
1777323348804568832,1777323348.8045688,20:55:48.804,178.0,37.3654
1777323349789872384,1777323349.7898724,20:55:49.789,199.0,22.4804
1777323350799033088,1777323350.7990332,20:55:50.799,189.0,31.6456
1777323351804687360,1777323351.8046873,20:55:51.804,147.0,37.3063
1777323352814127104,1777323352.8141272,20:55:52.814,178.0,46.745
