timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1770928313566542268,1770928313.566516,04:31:53.566,49.0,91.4
1770928313666465999,1770928313.66644,04:31:53.666,49.0,91.4
1770928313767248001,1770928313.767221,04:31:53.767,49.0,91.4
1770928313867271169,1770928313.867241,04:31:53.867,49.0,91.4
1770928313966729962,1770928313.966699,04:31:53.966,49.0,91.4
1770928314066834115,1770928314.066807,04:31:54.066,49.0,91.4
1770928314166473238,1770928314.166444,04:31:54.166,49.0,91.4
1770928314267112058,1770928314.267084,04:31:54.267,49.0,91.4
1770928314366401355,1770928314.366374,04:31:54.366,49.0,91.4
1770928314466405311,1770928314.466378,04:31:54.466,49.0,91.4
1770928314567247007,1770928314.567223,04:31:54.567,49.0,91.4
1770928314666958342,1770928314.66693,04:31:54.666,49.0,91.4
1770928314767337496,1770928314.76731,04:31:54.767,49.0,91.4
1770928314866932243,1770928314.866906,04:31:54.866,49.0,91.4
1770928314967131045,1770928314.967104,04:31:54.967,49.0,1.69
1770928315067051044,1770928315.067021,04:31:55.067,49.0,1.69
1770928315167575177,1770928315.167552,04:31:55.167,49.0,1.69
1770928315266406052,1770928315.266382,04:31:55.266,49.0,1.69
1770928315366836633,1770928315.366814,04:31:55.366,49.0,1.69
1770928315466401403,1770928315.466372,04:31:55.466,49.0,1.69
1770928315567147900,1770928315.567121,04:31:55.567,49.0,1.69
1770928315666931323,1770928315.666906,04:31:55.666,49.0,1.69
1770928315766933973,1770928315.766906,04:31:55.766,49.0,1.69
1770928315866675451,1770928315.866648,04:31:55.866,49.0,1.69
1770928315967093841,1770928315.967065,04:31:55.967,49.0,1.69
1770928316066688575,1770928316.06666,04:31:56.066,49.0,1.69
1770928316166755922,1770928316.166726,04:31:56.166,49.0,1.69
1770928316266788522,1770928316.26676,04:31:56.266,49.0,1.69
1770928316366891512,1770928316.366866,04:31:56.366,49.0,1.69
1770928316467252830,1770928316.467225,04:31:56.467,49.0,1.69
1770928316566383682,1770928316.566355,04:31:56.566,48.0,1.69
1770928316666423289,1770928316.666395,04:31:56.666,48.0,1.69
1770928316766366591,1770928316.766342,04:31:56.766,48.0,1.69
1770928316867217818,1770928316.867189,04:31:56.867,48.0,1.69
1770928316966640720,1770928316.966619,04:31:56.966,48.0,1.66
1770928317067376300,1770928317.067339,04:31:57.067,48.0,1.66
1770928317166951017,1770928317.166924,04:31:57.166,48.0,1.66
1770928317266562049,1770928317.266533,04:31:57.266,48.0,1.66
1770928317366483756,1770928317.366457,04:31:57.366,48.0,1.66
1770928317466990307,1770928317.466961,04:31:57.466,48.0,1.66
1770928317567164426,1770928317.567139,04:31:57.567,48.0,1.66
1770928317666825531,1770928317.6668,04:31:57.666,48.0,1.66
1770928317767277529,1770928317.767251,04:31:57.767,48.0,1.66
1770928317867063608,1770928317.867037,04:31:57.867,48.0,1.66
1770928317966926956,1770928317.966901,04:31:57.966,48.0,1.66
1770928318066881848,1770928318.066855,04:31:58.066,48.0,1.66
1770928318166331816,1770928318.166301,04:31:58.166,48.0,1.66
1770928318267217367,1770928318.267191,04:31:58.267,48.0,1.66
1770928318366797302,1770928318.366771,04:31:58.366,48.0,1.66
1770928318466405201,1770928318.466379,04:31:58.466,48.0,1.66
1770928318567136532,1770928318.567117,04:31:58.567,48.0,1.66
1770928318666545610,1770928318.666522,04:31:58.666,48.0,1.66
1770928318766366664,1770928318.766342,04:31:58.766,48.0,1.66
1770928318866431973,1770928318.866404,04:31:58.866,48.0,1.66
1770928318967297654,1770928318.967278,04:31:58.967,48.0,1.66
1770928319067404021,1770928319.06738,04:31:59.067,48.0,18.7
1770928319167155465,1770928319.16713,04:31:59.167,48.0,18.7
1770928319266757135,1770928319.266728,04:31:59.266,48.0,18.7
1770928319366782656,1770928319.366754,04:31:59.366,48.0,18.7
1770928319467299250,1770928319.467271,04:31:59.467,48.0,18.7
1770928319567260842,1770928319.567232,04:31:59.567,48.0,18.7
1770928319666510589,1770928319.666483,04:31:59.666,48.0,18.7
1770928319766728469,1770928319.766699,04:31:59.766,48.0,18.7
1770928319866775107,1770928319.866745,04:31:59.866,48.0,18.7
1770928319967347790,1770928319.967321,04:31:59.967,38.7,18.7
1770928320066414200,1770928320.066384,04:32:00.066,38.7,18.7
1770928320166412613,1770928320.166383,04:32:00.166,38.7,18.7
1770928320266334907,1770928320.266294,04:32:00.266,38.7,18.7
1770928320366996409,1770928320.366968,04:32:00.366,38.7,18.7
1770928320466382702,1770928320.466356,04:32:00.466,38.7,18.7
1770928320566769837,1770928320.56674,04:32:00.566,38.7,18.7
1770928320666418019,1770928320.666389,04:32:00.666,38.7,18.7
1770928320766391379,1770928320.766363,04:32:00.766,38.7,18.7
1770928320866376417,1770928320.866349,04:32:00.866,38.7,18.7
1770928320967261445,1770928320.967232,04:32:00.967,38.7,18.7
1770928321066934654,1770928321.066909,04:32:01.066,38.7,1.83
1770928321166773731,1770928321.166747,04:32:01.166,38.7,1.83
1770928321266631783,1770928321.266607,04:32:01.266,38.7,1.83
1770928321367324814,1770928321.367299,04:32:01.367,38.7,1.83
1770928321467000870,1770928321.466976,04:32:01.466,38.7,1.83
1770928321567079281,1770928321.567054,04:32:01.567,38.7,1.83
1770928321667099075,1770928321.667074,04:32:01.667,38.7,1.83
1770928321766697923,1770928321.766668,04:32:01.766,38.7,1.83
1770928321867057199,1770928321.867032,04:32:01.867,38.7,1.83
1770928321967008904,1770928321.966985,04:32:01.966,38.7,1.83
1770928322066546838,1770928322.066497,04:32:02.066,38.7,1.83
1770928322166565569,1770928322.16654,04:32:02.166,38.7,1.83
1770928322267006816,1770928322.266979,04:32:02.266,38.7,1.83
1770928322366753735,1770928322.366726,04:32:02.366,38.7,1.83
1770928322466770162,1770928322.466743,04:32:02.466,38.7,1.83
1770928322566397957,1770928322.566374,04:32:02.566,38.7,1.83
1770928322667123974,1770928322.667101,04:32:02.667,38.7,1.83
1770928322767194508,1770928322.767166,04:32:02.767,38.7,1.83
1770928322867207735,1770928322.86718,04:32:02.867,38.7,1.83
1770928322966803278,1770928322.966778,04:32:02.966,38.7,1.83
1770928323066797161,1770928323.066771,04:32:03.066,38.7,54.3
1770928323167009262,1770928323.166981,04:32:03.166,38.7,54.3
1770928323266510073,1770928323.266484,04:32:03.266,38.7,54.3
1770928323366788056,1770928323.366762,04:32:03.366,38.7,54.3
1770928323467249733,1770928323.467221,04:32:03.467,38.7,54.3
1770928323566653465,1770928323.566627,04:32:03.566,46.6,54.3
1770928323666350833,1770928323.666322,04:32:03.666,46.6,54.3
1770928323767070084,1770928323.767044,04:32:03.767,46.6,54.3
1770928323866378338,1770928323.866349,04:32:03.866,46.6,54.3
1770928323966944869,1770928323.966917,04:32:03.966,46.6,54.3
1770928324066464576,1770928324.066437,04:32:04.066,46.6,54.3
1770928324167126530,1770928324.167098,04:32:04.167,46.6,54.3
1770928324266705031,1770928324.266678,04:32:04.266,46.6,54.3
1770928324366971757,1770928324.366946,04:32:04.366,46.6,54.3
1770928324466595662,1770928324.466566,04:32:04.466,46.6,54.3
1770928324566333285,1770928324.566306,04:32:04.566,46.6,54.3
1770928324667245743,1770928324.66722,04:32:04.667,46.6,54.3
1770928324766907981,1770928324.766876,04:32:04.766,46.6,54.3
1770928324866339519,1770928324.866309,04:32:04.866,46.6,54.3
1770928324966373851,1770928324.966332,04:32:04.966,46.6,54.3
1770928325066354102,1770928325.066326,04:32:05.066,46.6,54.3
1770928325166454730,1770928325.166428,04:32:05.166,46.6,4.71
1770928325266645078,1770928325.26662,04:32:05.266,46.6,4.71
1770928325366492192,1770928325.366469,04:32:05.366,46.6,4.71
1770928325466347625,1770928325.466323,04:32:05.466,46.6,4.71
1770928325566385378,1770928325.566353,04:32:05.566,46.6,4.71
1770928325666383487,1770928325.666364,04:32:05.666,46.6,4.71
